imdbID	title	year	rating	genre	value	revenue	original_language	popularity	vote_average	budget
tt0472126 	Local Color 	2006	R 	Drama 	$0.05M 	32788	en 	0.88712	6.1	3250000
tt0468094 	The Road to Guantanamo 	2006	R 	"Documentary, Drama, War "	$0.32M 	0	en 	1.146267	6.7	0
tt0963915 	Dynamite Warrior 	2006	Not Rated 	"Action, Comedy "	$0.01M 	0	en 	1.314423	5.5	0
tt0495103 	The Empire in Africa 	2006	Not Rated 	Documentary 	$0.00M 	0	en 	0.004942	0	0
tt0479354 	Chronicle of an Escape 	2006	R 	"Crime, Thriller "	$0.00M 	0	es 	1.536809	6.2	0
tt0490196 	Phat Girlz 	2006	PG-13 	Comedy 	$7.06M 	0	en 	0.991073	4.3	0
tt0770214 	Kabul Express 	2006	Not Rated 	"Adventure, Drama, Thriller "	$0.30M 	0	en 	0.810611	5.8	0
tt0857355 	O Ano em Que Meus Pais Saíram de Férias 	2006	PG 	Drama 	$0.76M 	0	pt 	1.562387	7.7	0
tt0832903 	Manufactured Landscapes 	2006	Unrated 	Documentary 	$0.24M 	240239	en 	0.506624	7.3	0
tt0443455 	Brand Upon the Brain! A Remembrance in 12 Chapters 	2006	Not Rated 	"Comedy, Fantasy "	$0.23M 	0	en 	1.073163	6.6	0
tt0443448 	O Jerusalem 	2006	R 	Drama 	$0.23M 	0	en 	0.591164	5.5	24
tt0480001 	The Sensation of Sight 	2006	R 	Drama 	$0.02M 	0	en 	0.588934	0	0
tt0432318 	Live Free or Die 	2006	R 	"Comedy, Crime "	$0.01M 	0	en 	1.058527	5.5	0
tt0853096 	Death of a President 	2006	R 	"Crime, Drama, Mystery "	$0.52M 	167000	en 	3.941572	5.7	2000000
tt0465407 	Eye of the Dolphin 	2006	PG-13 	"Comedy, Drama, Family "	$0.07M 	71904	en 	0.547046	7.1	2500000
tt0856008 	Sharkwater 	2006	PG 	Documentary 	$0.85M 	0	en 	1.788266	7.8	0
tt0855729 	Bes Vakit 	2006	Not Rated 	Drama 	$0.01M 	0	tr 	2.138159	7.8	0
tt0450680 	Flandres 	2006	Not Rated 	"Drama, Romance, War "	$0.02M 	0	fr 	1.313392	6.5	0
tt0476643 	The Bubble 	2006	Unrated 	"Comedy, Drama, Romance "	$0.16M 	0	he 	1.803815	7.6	0
tt0493450 	Sixty Six 	2006	PG-13 	"Biography, Comedy, Drama "	$0.22M 	0	en 	1.283111	6.4	0
tt0465440 	Disappearances 	2006	PG-13 	"Action, Adventure, Drama "	$0.31M 	312642	en 	0.548374	4.2	1500000
tt0480251 	Ira & Abby 	2006	R 	"Comedy, Romance "	$0.22M 	0	en 	1.273772	6	0
tt0758764 	Little Chenier 	2006	R 	Drama 	$0.09M 	0	en 	0.043496	10	1800000
tt0780492 	Canvas 	2006	PG-13 	Drama 	$0.03M 	0	en 	1.325733	6.1	1500000
tt0446055 	The Trials of Darryl Hunt 	2006	PG-13 	"Documentary, Crime "	$0.00M 	0	en 	0.325198	6.6	0
tt0284363 	Obsluhoval jsem anglického krále 	2006	R 	"Comedy, Drama, Romance "	$0.62M 	0	cs 	1.412614	7	0
tt0811136 	Shut Up & Sing 	2006	R 	"Documentary, Biography, Music "	$1.22M 	0	en 	0.806479	6.5	0
tt0473692 	Neil Young: Heart of Gold 	2006	PG 	"Documentary, Music "	$1.83M 	0	en 	2.134176	8.2	0
tt0859765 	Still Life 	2006	Unrated 	Drama 	$0.07M 	0	zh 	2.035344	7.1	0
tt0424942 	Deep Sea 	2006	G 	"Documentary, Short "	$46.25M 	0	en 	1.909586	5.7	0
tt0464184 	Samoan Wedding 	2006	Not Rated 	"Comedy, Romance "	$0.07M 	0	en 	1.071477	5.9	0
tt0451221 	The Elephant King 	2006	R 	"Drama, Romance "	$0.02M 	0	en 	0.204056	7	0
tt0769508 	Dans Paris 	2006	Unrated 	"Drama, Romance "	$0.06M 	0	fr 	1.566283	6.7	0
tt0419434 	American Hardcore 	2006	R 	"Documentary, History, Music "	$0.28M 	0	en 	2.087735	6.4	0
tt0792966 	La faute à Fidel! 	2006	Unrated 	"Drama, History "	$0.17M 	0	fr 	1.110995	6.9	0
tt0446298 	Civic Duty 	2006	R 	"Drama, Thriller "	$0.05M 	0	en 	1.477149	6.2	0
tt0419815 	Holly 	2006	R 	Drama 	$0.18M 	0	en 	0.52979	6.9	0
tt0419081 	Psychopathia Sexualis 	2006	R 	Drama 	$0.00M 	0	en 	0.415409	5	0
tt0457303 	Church Ball 	2006	PG 	"Comedy, Sport "	$0.46M 	464991	en 	0.35531	3.8	1000000
tt0790769 	Kurt Cobain About a Son 	2006	Not Rated 	"Documentary, Music "	$0.08M 	0	en 	1.614338	7.1	0
tt0479965 	Off the Black 	2006	R 	Drama 	$0.02M 	0	en 	0.73494	6	0
tt0492447 	Black Gold 	2006	Unrated 	Documentary 	$0.09M 	93477	en 	0.193262	5.2	0
tt0463486 	Comedy of Power 	2006	Not Rated 	Drama 	$0.08M 	0	fr 	0.650508	6	0
tt0841175 	Love for Sale 	2006	Not Rated 	Drama 	$0.01M 	0	pt 	0.860614	6.6	0
tt0472186 	The Strange Case of Dr. Jekyll and Mr. Hyde 	2006	R 	Horror 	$0.02M 	0	en 	0.376681	1	750000
tt0432290 	Flannel Pajamas 	2006	R 	Romance 	$0.12M 	0	en 	0.031339	0	0
tt0760160 	Color of the Cross 	2006	PG-13 	Drama 	$0.08M 	0	en 	0.010599	0	0
tt0433398 	Journey from the Fall 	2006	R 	Drama 	$0.64M 	639000	vi 	0.122275	5	1300000
tt0475390 	Shut Up and Sing 	2006	R 	"Comedy, Drama, Music "	$0.02M 	0	en 	0.164339	3.8	0
tt0460777 	Driftwood 	2006	R 	"Horror, Mystery, Thriller "	$1.07M 	0	en 	0.838199	4.3	0
tt0439833 	Steel City 	2006	R 	Drama 	$0.01M 	0	en 	0.065706	7	0
tt0462579 	The Treatment 	2006	Not Rated 	"Comedy, Drama, Romance "	$0.08M 	82701	en 	0.791235	5.4	900000
tt0301555 	God Grew Tired of Us 	2006	PG 	Documentary 	$0.28M 	0	en 	1.687673	7.5	0
tt0487156 	In Her Line of Fire 	2006	R 	"Action, Drama "	$0.00M 	0	en 	1.152749	3.3	1000000
tt0412808 	The Hawk Is Dying 	2006	Not Rated 	Drama 	$0.01M 	0	en 	0.302746	5.8	0
tt0429068 	The Second Chance 	2006	PG-13 	Drama 	$0.43M 	0	en 	0.470138	4.9	1200000
tt0499455 	Day Night Day Night 	2006	Not Rated 	"Crime, Drama, Thriller "	$0.03M 	0	en 	0.481568	6	0
tt0492506 	Wordplay 	2006	PG 	Documentary 	$3.12M 	0	en 	0.938117	7.3	0
tt0455841 	The Heart Specialist 	2006	R 	"Comedy, Drama "	$1.10M 	0	en 	0.126077	4.5	0
tt0476999 	Fraulein 	2006	Not Rated 	Drama 	$0.00M 	0	de 	1.033578	7	0
tt0844768 	Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland 	2006	R 	"Documentary, Comedy "	$0.60M 	0	en 	0.353474	8	0
tt0420835 	Opal Dream 	2006	PG 	"Drama, Family "	$0.01M 	140666	en 	1.13296	6.1	5000000
tt0472200 	Valley of the Heart's Delight 	2006	PG-13 	Drama 	$0.12M 	0	en 	0.103587	7	0
tt0461760 	Cut Sleeve Boys 	2006	R 	"Comedy, Romance "	$0.01M 	0	en 	0.113867	4.3	0
tt0416887 	Kalamazoo? 	2006	PG-13 	Comedy 	$0.05M 	0	en 	0.029786	0	2
tt0775566 	The War Tapes 	2006	Not Rated 	"Documentary, War "	$0.25M 	254190	en 	0.319599	7.3	0
tt0498366 	The Life of Reilly 	2006	Unrated 	"Documentary, Biography, Comedy "	$0.04M 	0	en 	0.00355	0	0
tt0460611 	The Work and the Glory III: A House Divided 	2006	PG 	"Drama, Western "	$1.33M 	1325092	en 	0.402434	7.5	6500000
tt0487092 	Who the #$&% Is Jackson Pollock? 	2006	PG-13 	Documentary 	$0.01M 	0	en 	0.433979	6.4	0
tt0821462 	Guta-yubalja-deul 	2006	Not Rated 	"Action, Drama, Horror "	$0.00M 	0	ko 	0.699711	5.3	0
tt0762117 	Maxed Out 	2006	Unrated 	Documentary 	$0.06M 	0	en 	0.39837	7	0
tt0823668 	Screamers 	2006	R 	"Documentary, Music "	$0.05M 	0	en 	0.006401	0	0
tt0197633 	Live Freaky Die Freaky 	2006	Unrated 	"Animation, Comedy, Musical "	$0.01M 	0	en 	0.082925	5.5	0
tt0473181 	Crossing the Line 	2006	Not Rated 	Documentary 	$0.01M 	0	en 	0.252595	7.8	0
tt0417220 	Unbeatable Harold 	2006	PG-13 	"Comedy, Romance "	$0.04M 	0	en 	0.295568	0	0
tt0372975 	Holla 	2006	R 	Horror 	$0.17M 	0	en 	0.854975	0	200
tt0760310 	Steve Harvey: Don't Trip... He Ain't Through with Me Yet 	2006	PG 	"Documentary, Comedy "	$0.31M 	0	en 	0.007918	0	0
tt0436595 	Roving Mars 	2006	G 	"Documentary, Short "	$10.40M 	0	en 	1.755988	6.6	0
tt0469690 	Little Big Top 	2006	Not Rated 	Comedy 	$0.01M 	0	en 	0.153913	10	0
tt0451135 	My Brother 	2006	PG-13 	Drama 	$0.03M 	0	en 	0.185336	4	0
tt0460975 	Unidentified 	2006	PG 	Sci-Fi 	$0.22M 	0	en 	0.163234	3	0
tt0949564 	Tuya de hun shi 	2006	Not Rated 	"Drama, Romance "	$0.09M 	0	zh 	1.705432	7.6	0
tt0449121 	loudQUIETloud: A Film About the Pixies 	2006	Not Rated 	"Documentary, Music "	$0.00M 	0	en 	0.691458	6.9	0
tt0780606 	Shock to the System 	2006	R 	"Crime, Drama, Mystery "	$0.00M 	0	en 	1.418148	5.9	0
tt0489247 	Once in a Lifetime: The Extraordinary Story of the New York Cosmos 	2006	PG-13 	"Documentary, Sport "	$0.14M 	0	en 	0.197236	5	1000000
tt1344607 	Flying Saucer Rock 'N' Roll 	2006	Not Rated 	"Adventure, Comedy, Horror "	$0.50M 	6	en 	0.089013	0	0
tt0799915 	Air Guitar Nation 	2006	R 	"Documentary, Biography, Music "	$0.07M 	0	en 	0.437281	6.4	0
tt0808237 	Drama/Mex 	2006	Unrated 	Drama 	$0.01M 	0	en 	0.076395	4	0
tt0492463 	In Between Days 	2006	Not Rated 	Drama 	$0.02M 	0	en 	0.836282	5.7	0
tt0457302 	Choking Man 	2006	Not Rated 	Drama 	$0.00M 	0	en 	0.829275	5.3	0
tt0930071 	Last Stop for Paul 	2006	PG-13 	Comedy 	$0.01M 	0	en 	0.116002	6.3	0
tt0462683 	L'homme de sa vie 	2006	Unrated 	"Drama, Romance "	$0.01M 	0	fr 	0.896129	6.6	0
tt0819354 	10 Questions for the Dalai Lama 	2006	Unrated 	Documentary 	$0.22M 	0	en 	0.740851	6.3	0
tt0431124 	Hollywood Dreams 	2006	R 	"Comedy, Drama, Romance "	$0.17M 	0	en 	0.134624	0	0
tt0805604 	Sacco and Vanzetti 	2006	Not Rated 	Documentary 	$0.03M 	31894	en 	0.323821	0	0
tt0780468 	American Cannibal 	2006	Not Rated 	Documentary 	$0.02M 	0	en 	0.14471	4.9	0
tt0492869 	Antônia 	2006	PG-13 	"Drama, Musical "	$0.00M 	0	en 	0.646181	5.9	500000
tt0795458 	Saint of 9/11 	2006	Not Rated 	Documentary 	$0.00M 	0	en 	0.734548	5	400
tt0452701 	Undoing 	2006	R 	"Crime, Drama, Thriller "	$0.04M 	0	en 	0.023871	0	0
tt0844462 	The Unknown Soldier 	2006	Not Rated 	"Documentary, History "	$0.01M 	0	de 	0.137843	5	0
tt0861701 	Deadlands: The Rising 	2006	Unrated 	"Action, Horror, Thriller "	$0.00M 	2025	en 	0.109564	2.3	10847
tt0488953 	Awesome; I Fuckin' Shot That! 	2006	R 	"Documentary, Music "	$0.16M 	0	en 	0.218602	7.1	0
tt0464022 	Glastonbury 	2006	R 	"Documentary, Music "	$0.01M 	0	en 	0.268681	6.1	0
tt0492499 	An Unreasonable Man 	2006	Not Rated 	"Documentary, Biography "	$0.18M 	0	en 	0.256151	6.5	0
tt0800272 	The Hip Hop Project 	2006	PG-13 	"Documentary, Music "	$0.03M 	0	en 	0.131037	0	0
tt0954008 	The Singing Revolution 	2006	Unrated 	"Documentary, History, Music "	$0.33M 	0	en 	0.325829	5.3	0
tt0474622 	Family Law 	2006	Unrated 	"Comedy, Drama "	$0.04M 	0	es 	0.232343	7	0
tt0878134 	A Man Named Pearl 	2006	G 	Documentary 	$0.20M 	0	en 	0.077032	8.3	0
tt0479409 	Herbie Hancock: Possibilities 	2006	PG 	"Documentary, Music "	$0.00M 	0	en 	0.116999	5.5	0
tt0887259 	Guadalupe 	2006	PG 	"Drama, Family, Fantasy "	$0.67M 	0	en 	0.039979	5	0
tt0841992 	Absolute Wilson 	2006	Unrated 	Documentary 	$0.07M 	0	en 	0.10605	6.5	0
tt0412796 	When the Road Bends... Tales of a Gypsy Caravan 	2006	Unrated 	"Documentary, Music "	$0.44M 	0	en 	0.351741	8	0
tt0849480 	Transformation: The Life and Legacy of Werner Erhard 	2006	Not Rated 	"Documentary, Biography "	$0.03M 	0	en 	0.147074	0	0
tt0867160 	Whaledreamers 	2006	Not Rated 	"Documentary, History "	$0.01M 	0	en 	0.009938	0	0
tt0420550 	Christmas at Maxwell's 	2006	PG 	Drama 	$0.01M 	0	en 	0.054445	5	0
tt0446345 	The Ground Truth 	2006	R 	"Documentary, War "	$0.02M 	12207	en 	0.006408	0	500000
tt0492488 	So Much So Fast 	2006	Not Rated 	Documentary 	$0.02M 	0	en 	0.074118	8.5	0
tt0814656 	Poison Friends 	2006	Unrated 	Drama 	$0.01M 	0	fr 	0.610158	4.8	0
tt0498379 	Rank 	2006	Not Rated 	Documentary 	$0.00M 	2485	en 	0.004953	0	0
tt0464098 	Loren Cass 	2006	Not Rated 	"Drama, Music "	$0.01M 	0	en 	0.005244	0	0
tt0784977 	Colma: The Musical 	2006	R 	"Comedy, Drama, Musical "	$0.13M 	0	en 	0.038824	5	0
tt0800081 	I Trust You to Kill Me 	2006	R 	"Documentary, Music "	$0.01M 	0	en 	0.27833	5	0
tt0479042 	G.I. Jesus 	2006	R 	"Drama, Fantasy "	$0.01M 	0	en 	0.003531	0	2
tt0818682 	Islam: What the West Needs to Know 	2006	Not Rated 	Documentary 	$0.02M 	0	en 	0.041153	5	0
tt0825331 	Saving Marriage 	2006	PG-13 	Documentary 	$0.02M 	0	en 	0.007685	0	0
tt0427343 	Southern Justice 	2006	R 	"Action, Adventure, Thriller "	$0.14M 	0	en 	0.041659	1	0
tt0465600 	Shanghai Red 	2006	Not Rated 	Drama 	$0.02M 	15167	en 	0.00538	0	0
tt0905360 	Prince of the Himalayas 	2006	Not Rated 	Drama 	$0.01M 	0	en 	0.085036	5	0
tt0810768 	Been Rich All My Life 	2006	Not Rated 	Documentary 	$0.03M 	0	en 	0.003606	0	0
tt1035731 	Dare Not Walk Alone 	2006	Not Rated 	Documentary 	$0.05M 	0	en 	0.00353	0	0
tt0830968 	Suicide Killers 	2006	Not Rated 	Documentary 	$0.01M 	0	en 	0.076096	7	0
tt0432337 	...So Goes the Nation 	2006	Not Rated 	Documentary 	$0.01M 	0	en 	0.038824	8	0
tt0477348 	No Country for Old Men 	2007	R 	"Crime, Drama, Thriller "	$74.28M 	171600000	en 	18.030676	7.8	25000000
tt0469494 	There Will Be Blood 	2007	R 	"Drama, History "	$40.22M 	77208711	en 	9.08832	7.9	25000000
tt0418279 	Transformers 	2007	PG-13 	"Action, Adventure, Sci-Fi "	$319.07M 	709709780	en 	4.828513	6.6	150000000
tt0443706 	Zodiac 	2007	R 	"Crime, Drama, History "	$33.08M 	84785914	en 	13.934985	7.3	65000000
tt0486655 	Stardust 	2007	PG-13 	"Adventure, Family, Fantasy "	$38.63M 	135560026	en 	13.113814	7.2	70000000
tt0758758 	Into the Wild 	2007	R 	"Adventure, Biography, Drama "	$18.35M 	56255142	en 	13.883572	7.8	15000000
tt0373889 	Harry Potter and the Order of the Phoenix 	2007	PG-13 	"Adventure, Family, Fantasy "	$292.00M 	938212738	en 	15.919887	7.4	150000000
tt0373883 	Halloween 	2007	R 	Horror 	$58.27M 	80253908	en 	8.278945	5.9	15000000
tt0425112 	Hot Fuzz 	2007	R 	"Action, Comedy "	$23.64M 	80573774	en 	10.491335	7.4	12000000
tt0449088 	Pirates of the Caribbean: At World's End 	2007	PG-13 	"Action, Adventure, Fantasy "	$309.42M 	961000000	en 	30.261197	6.9	300000000
tt0452623 	Gone Baby Gone 	2007	R 	"Crime, Drama, Mystery "	$20.30M 	34619699	en 	9.132128	7.2	19000000
tt0829482 	Superbad 	2007	R 	Comedy 	$121.46M 	121463226	en 	9.02904	7	20000000
tt0783233 	Atonement 	2007	R 	"Drama, Mystery, Romance "	$50.93M 	129266061	en 	7.240725	7.4	30000000
tt0413300 	Spider-Man 3 	2007	PG-13 	"Action, Adventure "	$336.53M 	890871626	en 	16.487115	5.9	258000000
tt0884328 	The Mist 	2007	R 	"Horror, Sci-Fi, Thriller "	$25.59M 	57096190	en 	7.296363	6.7	18000000
tt0480249 	I Am Legend 	2007	PG-13 	"Drama, Horror, Sci-Fi "	$256.39M 	585349010	en 	10.85158	6.9	150000000
tt0426931 	August Rush 	2007	PG 	"Drama, Music "	$31.66M 	66122026	en 	9.823717	7.2	25000000
tt0804461 	Death Sentence 	2007	R 	"Action, Crime, Thriller "	$9.53M 	16974459	en 	6.05465	6.4	20000000
tt0488120 	Fracture 	2007	R 	"Crime, Drama, Mystery "	$39.02M 	91354215	en 	7.430281	7.1	0
tt0467406 	Juno 	2007	PG-13 	"Comedy, Drama "	$143.50M 	231411584	en 	10.997439	7	7500000
tt0382932 	Ratatouille 	2007	G 	"Animation, Comedy, Family "	$206.45M 	623722818	en 	11.040625	7.5	150000000
tt0765429 	American Gangster 	2007	R 	"Biography, Crime, Drama "	$130.16M 	266465037	en 	10.279933	7.4	100000000
tt0408236 	Sweeney Todd: The Demon Barber of Fleet Street 	2007	R 	"Drama, Horror, Musical "	$52.90M 	152000000	en 	8.186397	7	50000000
tt0427327 	Hairspray 	2007	PG 	"Comedy, Drama, Family "	$118.87M 	90450008	en 	7.145978	6.5	50000000
tt0444682 	The Reaping 	2007	R 	"Horror, Thriller "	$25.12M 	62771059	en 	7.635806	5.4	40000000
tt0808279 	Funny Games 	2007	R 	"Crime, Drama, Horror "	$1.29M 	7938872	en 	5.785358	6.3	15000000
tt0337978 	Live Free or Die Hard 	2007	PG-13 	"Action, Adventure, Thriller "	$134.53M 	383531464	en 	14.263154	6.4	110000000
tt0411061 	88 Minutes 	2007	R 	"Crime, Drama, Mystery "	$16.93M 	16930884	en 	6.439933	5.7	30000000
tt0478311 	Knocked Up 	2007	R 	"Comedy, Romance "	$148.73M 	219076518	en 	8.27909	6.2	30000000
tt0461770 	Enchanted 	2007	PG 	"Animation, Comedy, Family "	$127.81M 	340487652	en 	12.838736	6.6	85000000
tt0486822 	Disturbia 	2007	PG-13 	"Drama, Mystery, Thriller "	$80.21M 	117760134	en 	13.182852	6.6	20000000
tt0442933 	Beowulf 	2007	PG-13 	"Animation, Action, Adventure "	$82.16M 	195735876	en 	7.894593	5.5	70000000
tt0440963 	The Bourne Ultimatum 	2007	PG-13 	"Action, Mystery, Thriller "	$227.47M 	442824138	en 	15.10569	7.3	70000000
tt0443680 	The Assassination of Jesse James by the Coward Robert Ford 	2007	R 	"Biography, Crime, Drama "	$3.90M 	14711793	en 	11.367018	7	30000000
tt0431308 	P.S. I Love You 	2007	PG-13 	"Drama, Romance "	$53.70M 	156835339	en 	10.742672	7	30000000
tt0385752 	The Golden Compass 	2007	PG-13 	"Adventure, Family, Fantasy "	$70.11M 	372234864	en 	10.679392	5.8	180000000
tt0448134 	Sunshine 	2007	R 	"Adventure, Sci-Fi, Thriller "	$3.68M 	32017803	en 	14.986982	7	50000000
tt0398808 	Bridge to Terabithia 	2007	PG 	"Adventure, Drama, Family "	$82.27M 	137587063	en 	8.747027	7	60000000
tt0450385 	1408	2007	PG-13 	Horror 	$71.99M 	94679598	en 	9.252383	6.5	25000000
tt0498353 	Hostel: Part II 	2007	R 	"Horror, Thriller "	$17.61M 	35619521	en 	12.938244	5.6	10200000
tt0463854 	28 Weeks Later 	2007	R 	"Drama, Horror, Sci-Fi "	$28.64M 	64238440	en 	9.755581	6.5	15000000
tt0496806 	Ocean's Thirteen 	2007	PG-13 	"Crime, Thriller "	$117.15M 	311312624	en 	9.252113	6.5	85000000
tt0414055 	Elizabeth: The Golden Age 	2007	PG-13 	"Biography, Drama, History "	$16.29M 	74237563	en 	5.23607	6.6	55000000
tt0462322 	Grindhouse 	2007	R 	"Action, Horror, Thriller "	$25.03M 	25037897	en 	6.581747	6.8	67000000
tt0464141 	The Orphanage 	2007	R 	"Drama, Mystery, Thriller "	$7.16M 	44000000	es 	19.403988	7.1	0
tt0389722 	30 Days of Night 	2007	R 	"Horror, Thriller "	$39.57M 	75505973	en 	9.569973	6.2	30000000
tt0463998 	Freedom Writers 	2007	PG-13 	"Biography, Crime, Drama "	$36.61M 	41170784	en 	11.549037	7.6	21000000
tt0293564 	Rush Hour 3 	2007	PG-13 	"Action, Comedy, Crime "	$140.13M 	258022233	en 	8.030436	6.1	140000000
tt0805564 	Lars and the Real Girl 	2007	PG-13 	"Comedy, Drama, Romance "	$5.97M 	11293663	en 	7.371852	7.1	12000000
tt0381849 	3:10 to Yuma 	2007	R 	"Adventure, Crime, Drama "	$53.61M 	70016220	en 	7.995169	7	55000000
tt0765443 	Eastern Promises 	2007	R 	"Crime, Drama, Mystery "	$17.11M 	55112356	en 	8.788423	7.2	51500000
tt0986264 	Taare Zameen Par 	2007	PG 	"Drama, Family "	$1.20M 	28430000	hi 	7.107889	7.7	2600000
tt0890870 	Saw IV 	2007	R 	"Horror, Mystery "	$63.30M 	139352633	en 	10.419182	5.9	10000000
tt0796302 	The Babysitters 	2007	R 	Drama 	$0.04M 	44852	en 	4.880618	5.2	0
tt0259324 	Ghost Rider 	2007	PG-13 	"Action, Fantasy, Horror "	$115.80M 	228738393	en 	9.0528	5.3	110000000
tt0481141 	No Reservations 	2007	PG 	"Comedy, Drama, Romance "	$43.11M 	92601050	en 	7.153707	6.1	28000000
tt0481369 	The Number 23 	2007	R 	"Mystery, Thriller "	$35.19M 	77566815	en 	5.858253	6.3	30000000
tt0472062 	Charlie Wilson's War 	2007	R 	"Biography, Comedy, Drama "	$66.66M 	119000410	en 	10.829697	6.5	75000000
tt0465602 	Shoot 'Em Up 	2007	R 	"Action, Comedy, Crime "	$12.81M 	26820641	en 	7.535988	6.3	39000000
tt0450188 	La Vie en Rose 	2007	PG-13 	"Biography, Drama, Music "	$10.30M 	0	fr 	11.356014	7.3	0
tt0445922 	Across the Universe 	2007	PG-13 	"Drama, Fantasy, Musical "	$24.34M 	0	en 	7.647109	7.1	0
tt0838221 	The Darjeeling Limited 	2007	R 	"Adventure, Comedy, Drama "	$11.90M 	24377151	en 	5.760058	7.1	16000000
tt1179904 	Paranormal Activity 	2007	R 	"Horror, Mystery, Thriller "	$107.92M 	193355800	en 	13.838277	5.9	15000
tt0389790 	Bee Movie 	2007	PG 	"Animation, Adventure, Comedy "	$126.63M 	287594577	en 	10.090023	5.7	150000000
tt0780571 	Mr. Brooks 	2007	R 	"Crime, Drama, Thriller "	$28.48M 	41637263	en 	6.838974	6.8	20000000
tt0455760 	Dead Silence 	2007	R 	"Horror, Thriller "	$16.81M 	22217407	en 	9.39346	6.2	20000000
tt0462538 	The Simpsons Movie 	2007	PG-13 	"Animation, Adventure, Comedy "	$183.14M 	527068851	en 	13.574385	6.9	75000000
tt0804452 	Bratz 	2007	PG 	"Comedy, Family, Music "	$10.01M 	0	en 	7.041491	5.1	0
tt0825232 	The Bucket List 	2007	PG-13 	"Adventure, Comedy, Drama "	$93.47M 	175372502	en 	9.261855	7	45000000
tt0492956 	The Game Plan 	2007	PG 	"Comedy, Family, Sport "	$90.65M 	147880543	en 	10.408636	6	22000000
tt0408839 	The Heartbreak Kid 	2007	R 	"Comedy, Romance "	$36.79M 	127766650	en 	6.739397	5.7	60000000
tt0367959 	Hannibal Rising 	2007	R 	"Crime, Drama, Thriller "	$27.67M 	82169884	en 	1.579222	6	50000000
tt0758730 	Aliens vs. Predator: Requiem 	2007	R 	"Action, Horror, Sci-Fi "	$41.80M 	41797066	en 	9.339945	4.9	40000000
tt0795368 	Death at a Funeral 	2007	R 	Comedy 	$8.58M 	46	en 	7.80094	6.9	9000000
tt0452625 	Good Luck Chuck 	2007	R 	"Comedy, Romance "	$34.93M 	59192128	en 	6.795682	5.6	25000000
tt0413267 	Shrek the Third 	2007	PG 	"Animation, Adventure, Comedy "	$320.71M 	798958165	en 	11.766488	6	160000000
tt0435705 	Next 	2007	PG-13 	"Action, Sci-Fi, Thriller "	$18.21M 	76066841	en 	7.710759	5.9	70000000
tt0445934 	Blades of Glory 	2007	PG-13 	"Comedy, Sport "	$118.59M 	0	en 	14.21547	5.9	53000000
tt0432021 	Resident Evil: Extinction 	2007	R 	"Action, Horror, Sci-Fi "	$50.65M 	148412065	en 	2.340998	6.1	45000000
tt0800069 	The Hills Have Eyes II 	2007	R 	"Action, Horror, Thriller "	$20.80M 	0	en 	6.150596	5.2	15000000
tt0453451 	Mr. Bean's Holiday 	2007	PG 	"Comedy, Family "	$33.30M 	229736344	en 	9.572042	6.1	25000000
tt0787475 	Hot Rod 	2007	PG-13 	Comedy 	$13.92M 	14334401	en 	5.156508	6.3	0
tt0477051 	Norbit 	2007	PG-13 	"Comedy, Romance "	$95.67M 	95673607	en 	6.563914	5	60000000
tt0368794 	I'm Not There. 	2007	R 	"Biography, Drama, Music "	$4.02M 	4001121	en 	7.837579	6.6	20000000
tt0465538 	Michael Clayton 	2007	R 	"Crime, Drama, Thriller "	$49.03M 	92991835	en 	8.920628	6.6	25000000
tt0465234 	National Treasure: Book of Secrets 	2007	PG 	"Action, Adventure, Family "	$219.96M 	457363168	en 	9.428401	6.1	130000000
tt0486576 	Fantastic Four: Rise of the Silver Surfer 	2007	PG 	"Action, Adventure, Fantasy "	$131.92M 	289047763	en 	13.314659	5.4	130000000
tt0757361 	Margot at the Wedding 	2007	R 	"Comedy, Drama "	$1.96M 	0	en 	8.795108	5.8	10000000
tt0499556 	War 	2007	R 	"Action, Crime, Thriller "	$22.47M 	40452643	en 	8.261538	6	25000000
tt0907657 	Once 	2007	R 	"Drama, Music, Romance "	$9.44M 	20710513	en 	6.84577	7.3	160000
tt0486946 	Wild Hogs 	2007	PG-13 	"Action, Adventure, Comedy "	$168.27M 	253625427	en 	8.162622	5.7	0
tt0952640 	Alvin and the Chipmunks 	2007	PG 	"Animation, Comedy, Family "	$217.33M 	361366633	en 	10.504735	5.5	60000000
tt0396555 	Meet the Robinsons 	2007	G 	"Animation, Adventure, Comedy "	$97.82M 	169332978	en 	8.357002	6.7	150000000
tt0452702 	Vacancy 	2007	R 	"Horror, Thriller "	$19.36M 	35300645	en 	7.136746	6	19000000
tt0480242 	Dan in Real Life 	2007	PG-13 	"Comedy, Drama, Romance "	$47.64M 	68377859	en 	10.126803	6.5	25000000
tt0480669 	Los cronocrímenes 	2007	R 	"Horror, Mystery, Sci-Fi "	$0.04M 	553198	es 	7.461374	7	2600000
tt0799949 	Epic Movie 	2007	PG-13 	"Adventure, Comedy "	$39.74M 	86865564	en 	5.655523	3.2	20000000
tt0488988 	Chapter 27 	2007	R 	"Biography, Crime, Drama "	$0.06M 	0	en 	3.884853	5.7	0
tt0419887 	The Kite Runner 	2007	PG-13 	Drama 	$15.80M 	73276047	en 	12.187417	7.3	20000000
